SrNo,routeId,tripId,startTime,EndTime,Duration
4984,113-U,113-U-33,16:10:00,16:50:00,40
4985,113-U,113-U-34,16:20:00,17:00:00,40
4986,113-U,113-U-35,17:00:00,17:40:00,40
4987,113-U,113-U-36,17:20:00,18:00:00,40
4988,113-U,113-U-37,18:05:00,18:45:00,40
4989,113-U,113-U-38,18:50:00,19:30:00,40
4990,113-U,113-U-39,19:05:00,19:45:00,40
4991,113-U,113-U-40,19:30:00,20:10:00,40
4992,113-U,113-U-41,19:50:00,20:30:00,40
4993,113-U,113-U-42,20:40:00,21:20:00,40
4994,113-U,113-U-43,21:45:00,22:25:00,40
4995,113-U,113-U-44,22:00:00,22:40:00,40
4996,113-U,113-U-45,22:30:00,23:10:00,40
4997,113-U,113-U-46,22:40:00,23:20:00,40
4998,113-U,113-U-47,22:55:00,23:35:00,40
4999,113-U,113-U-48,23:05:00,23:45:00,40
5000,113-D,113-D-1,06:00:00,06:40:00,40
5001,113-D,113-D-2,06:20:00,07:00:00,40
5002,113-D,113-D-3,06:40:00,07:20:00,40
5003,113-D,113-D-4,06:55:00,07:35:00,40
5004,113-D,113-D-5,07:05:00,07:45:00,40
5005,113-D,113-D-6,07:15:00,07:55:00,40
5006,113-D,113-D-7,07:50:00,08:30:00,40
5007,113-D,113-D-8,08:45:00,09:25:00,40
5008,113-D,113-D-9,09:00:00,09:40:00,40
5009,113-D,113-D-10,09:20:00,10:00:00,40
5010,113-D,113-D-11,09:35:00,10:15:00,40
5011,113-D,113-D-12,09:45:00,10:25:00,40
5012,113-D,113-D-13,09:55:00,10:35:00,40
5013,113-D,113-D-14,10:35:00,11:15:00,40
5014,113-D,113-D-15,12:00:00,12:40:00,40
5015,113-D,113-D-16,12:15:00,12:55:00,40
5016,113-D,113-D-17,12:40:00,13:20:00,40
5017,113-D,113-D-18,12:55:00,13:35:00,40
5018,113-D,113-D-19,13:05:00,13:45:00,40
5019,113-D,113-D-20,13:15:00,13:55:00,40
5020,113-D,113-D-21,13:50:00,14:30:00,40
5021,113-D,113-D-22,14:25:00,15:05:00,40
5022,113-D,113-D-23,14:40:00,15:20:00,40
5023,113-D,113-D-24,15:20:00,16:00:00,40
5024,113-D,113-D-25,15:20:00,16:00:00,40
5025,113-D,113-D-26,15:30:00,16:10:00,40
5026,113-D,113-D-27,15:35:00,16:15:00,40
5027,113-D,113-D-28,15:40:00,16:20:00,40
5028,113-D,113-D-29,16:30:00,17:10:00,40
5029,113-D,113-D-30,16:45:00,17:25:00,40
5030,113-D,113-D-31,17:15:00,17:55:00,40
5031,113-D,113-D-32,17:30:00,18:10:00,40
5032,113-D,113-D-33,17:45:00,18:25:00,40
5033,113-D,113-D-34,17:55:00,18:35:00,40
5034,113-D,113-D-35,18:35:00,19:15:00,40
5035,113-D,113-D-36,20:10:00,20:50:00,40
5036,113-D,113-D-37,20:25:00,21:05:00,40
5037,113-D,113-D-38,20:55:00,21:35:00,40
5038,113-D,113-D-39,21:10:00,21:50:00,40
5039,113-D,113-D-40,21:25:00,22:05:00,40
5040,113-D,113-D-41,21:35:00,22:15:00,40
5041,113-D,113-D-42,22:15:00,22:55:00,40
5042,114-U,114-U-1,05:45:00,06:35:00,50
5043,114-U,114-U-2,06:40:00,07:30:00,50
5044,114-U,114-U-3,07:20:00,08:10:00,50
5045,114-U,114-U-4,08:15:00,09:05:00,50
5046,114-U,114-U-5,08:40:00,09:25:00,45
5047,114-U,114-U-6,09:05:00,09:55:00,50
5048,114-U,114-U-7,09:35:00,10:25:00,50
5049,114-U,114-U-8,10:00:00,10:50:00,50
5050,114-U,114-U-9,10:25:00,11:15:00,50
5051,114-U,114-U-10,10:55:00,11:45:00,50
5052,114-U,114-U-11,11:25:00,12:15:00,50
5053,114-U,114-U-12,11:50:00,09:25:00,1295
5054,114-U,114-U-13,12:15:00,13:05:00,50
5055,114-U,114-U-14,13:10:00,14:00:00,50
5056,114-U,114-U-15,13:40:00,14:30:00,50
5057,114-U,114-U-16,14:05:00,14:55:00,50
5058,114-U,114-U-17,14:50:00,15:40:00,50
5059,114-U,114-U-18,15:20:00,16:10:00,50
5060,114-U,114-U-19,15:45:00,16:35:00,50
5061,114-U,114-U-20,16:10:00,17:00:00,50
5062,114-U,114-U-21,16:35:00,17:25:00,50
5063,114-U,114-U-22,17:05:00,17:55:00,50
5064,114-U,114-U-23,17:30:00,18:20:00,50
5065,114-U,114-U-24,18:00:00,18:50:00,50
5066,114-U,114-U-25,18:30:00,19:20:00,50
5067,114-U,114-U-26,19:00:00,19:50:00,50
5068,114-U,114-U-27,19:25:00,20:15:00,50
5069,114-U,114-U-28,19:55:00,20:45:00,50
5070,114-U,114-U-29,20:50:00,21:40:00,50
5071,114-U,114-U-30,22:00:00,22:50:00,50
5072,114-D,114-D-1,06:30:00,07:20:00,50
5073,114-D,114-D-2,07:25:00,08:15:00,50
5074,114-D,114-D-3,07:50:00,08:40:00,50
5075,114-D,114-D-4,08:10:00,09:00:00,50
5076,114-D,114-D-5,08:40:00,09:30:00,50
5077,114-D,114-D-6,09:05:00,09:55:00,50
5078,114-D,114-D-7,09:30:00,10:20:00,50
5079,114-D,114-D-8,10:00:00,10:50:00,50
5080,114-D,114-D-9,10:30:00,11:20:00,50
5081,114-D,114-D-10,10:55:00,11:45:00,50
5082,114-D,114-D-11,11:20:00,12:10:00,50
5083,114-D,114-D-12,12:20:00,13:10:00,50
5084,114-D,114-D-13,12:50:00,13:40:00,50
5085,114-D,114-D-14,13:15:00,14:05:00,50
5086,114-D,114-D-15,14:00:00,14:50:00,50
5087,114-D,114-D-16,14:30:00,15:20:00,50
5088,114-D,114-D-17,14:55:00,15:45:00,50
5089,114-D,114-D-18,15:20:00,16:10:00,50
5090,114-D,114-D-19,15:40:00,16:30:00,50
5091,114-D,114-D-20,16:10:00,17:00:00,50
5092,114-D,114-D-21,16:35:00,17:25:00,50
5093,114-D,114-D-22,17:00:00,17:50:00,50
5094,114-D,114-D-23,17:30:00,18:20:00,50
5095,114-D,114-D-24,18:00:00,18:50:00,50
5096,114-D,114-D-25,18:25:00,19:15:00,50
5097,114-D,114-D-26,19:00:00,19:50:00,50
5098,114-D,114-D-27,20:00:00,20:50:00,50
5099,114-D,114-D-28,21:05:00,21:55:00,50
5100,116-U,116-U-1,06:00:00,06:45:00,45
5101,116-U,116-U-2,07:20:00,08:05:00,45
5102,116-U,116-U-3,07:50:00,08:35:00,45
5103,116-U,116-U-4,08:20:00,09:05:00,45
5104,116-U,116-U-5,08:50:00,09:35:00,45
5105,116-U,116-U-6,09:20:00,10:05:00,45
5106,116-U,116-U-7,09:50:00,10:35:00,45
5107,116-U,116-U-8,10:20:00,11:05:00,45
5108,116-U,116-U-9,10:50:00,11:35:00,45
5109,116-U,116-U-10,11:20:00,12:05:00,45
5110,116-U,116-U-11,12:20:00,13:05:00,45
5111,116-U,116-U-12,14:00:00,14:45:00,45
5112,116-U,116-U-13,15:20:00,16:05:00,45
5113,116-U,116-U-14,15:50:00,16:35:00,45
5114,116-U,116-U-15,16:20:00,17:05:00,45
5115,116-U,116-U-16,16:50:00,17:35:00,45
5116,116-U,116-U-17,17:20:00,18:05:00,45
5117,116-U,116-U-18,17:50:00,18:35:00,45
5118,116-U,116-U-19,18:20:00,19:05:00,45
5119,116-U,116-U-20,18:50:00,19:35:00,45
5120,116-U,116-U-21,19:20:00,20:05:00,45
5121,116-U,116-U-22,20:30:00,21:15:00,45
5122,116-D,116-D-1,06:40:00,07:25:00,45
5123,116-D,116-D-2,08:05:00,08:50:00,45
5124,116-D,116-D-3,08:35:00,09:20:00,45
5125,116-D,116-D-4,09:05:00,09:50:00,45
5126,116-D,116-D-5,09:35:00,10:20:00,45
5127,116-D,116-D-6,10:05:00,10:50:00,45
5128,116-D,116-D-7,10:35:00,11:20:00,45
5129,116-D,116-D-8,11:05:00,11:50:00,45
5130,116-D,116-D-9,11:35:00,12:20:00,45
5131,116-D,116-D-10,12:05:00,12:50:00,45
5132,116-D,116-D-11,13:05:00,13:50:00,45
5133,116-D,116-D-12,14:40:00,15:25:00,45
5134,116-D,116-D-13,16:05:00,16:50:00,45
5135,116-D,116-D-14,16:35:00,17:20:00,45
5136,116-D,116-D-15,17:05:00,17:50:00,45
5137,116-D,116-D-16,17:35:00,18:20:00,45
5138,116-D,116-D-17,18:05:00,18:50:00,45
5139,116-D,116-D-18,18:35:00,19:20:00,45
5140,116-D,116-D-19,19:05:00,19:50:00,45
5141,116-D,116-D-20,19:35:00,20:20:00,45
5142,116-D,116-D-21,20:05:00,20:50:00,45
5143,116-D,116-D-22,21:05:00,21:50:00,45
5144,117-U,117-U-1,00:00:00,00:45:00,45
5145,117-U,117-U-2,00:15:00,01:00:00,45
5146,117-U,117-U-3,00:30:00,01:15:00,45
5147,117-U,117-U-4,05:35:00,06:20:00,45
5148,117-U,117-U-5,06:05:00,06:50:00,45
5149,117-U,117-U-6,06:10:00,06:55:00,45
5150,117-U,117-U-7,06:30:00,07:15:00,45
5151,117-U,117-U-8,06:50:00,07:35:00,45
5152,117-U,117-U-9,06:55:00,07:40:00,45
5153,117-U,117-U-10,07:10:00,07:55:00,45
5154,117-U,117-U-11,07:20:00,08:05:00,45
5155,117-U,117-U-12,07:30:00,08:15:00,45
5156,117-U,117-U-13,07:50:00,08:35:00,45
5157,117-U,117-U-14,08:00:00,08:45:00,45
5158,117-U,117-U-15,08:15:00,09:00:00,45
5159,117-U,117-U-16,08:25:00,09:10:00,45
5160,117-U,117-U-17,08:30:00,09:15:00,45
5161,117-U,117-U-18,08:50:00,09:35:00,45
5162,117-U,117-U-19,09:20:00,10:05:00,45
5163,117-U,117-U-20,09:30:00,10:15:00,45
5164,117-U,117-U-21,09:50:00,10:35:00,45
5165,117-U,117-U-22,09:55:00,10:40:00,45
5166,117-U,117-U-23,10:00:00,10:45:00,45
5167,117-U,117-U-24,10:05:00,10:50:00,45
5168,117-U,117-U-25,10:25:00,11:10:00,45
5169,117-U,117-U-26,11:00:00,11:45:00,45
5170,117-U,117-U-27,11:05:00,11:50:00,45
5171,117-U,117-U-28,11:10:00,11:55:00,45
5172,117-U,117-U-29,11:30:00,12:15:00,45
5173,117-U,117-U-30,11:35:00,12:20:00,45
5174,117-U,117-U-31,11:40:00,12:25:00,45
5175,117-U,117-U-32,11:45:00,12:30:00,45
5176,117-U,117-U-33,12:05:00,12:50:00,45
5177,117-U,117-U-34,12:35:00,13:20:00,45
5178,117-U,117-U-35,12:40:00,13:25:00,45
5179,117-U,117-U-36,12:50:00,13:35:00,45
5180,117-U,117-U-37,13:05:00,13:50:00,45
5181,117-U,117-U-38,13:20:00,14:05:00,45
5182,117-U,117-U-39,13:35:00,14:20:00,45
5183,117-U,117-U-40,14:10:00,14:55:00,45
5184,117-U,117-U-41,14:45:00,15:30:00,45
5185,117-U,117-U-42,14:55:00,15:40:00,45
5186,117-U,117-U-43,15:00:00,15:45:00,45
5187,117-U,117-U-44,15:05:00,15:50:00,45
5188,117-U,117-U-45,15:20:00,16:05:00,45
5189,117-U,117-U-46,15:40:00,16:25:00,45
5190,117-U,117-U-47,15:50:00,16:35:00,45
5191,117-U,117-U-48,16:00:00,16:45:00,45
5192,117-U,117-U-49,16:15:00,17:00:00,45
5193,117-U,117-U-50,16:25:00,17:10:00,45
5194,117-U,117-U-51,16:45:00,17:30:00,45
5195,117-U,117-U-52,16:55:00,17:40:00,45
5196,117-U,117-U-53,17:20:00,18:05:00,45
5197,117-U,117-U-54,17:25:00,18:10:00,45
5198,117-U,117-U-55,17:35:00,18:20:00,45
5199,117-U,117-U-56,17:55:00,18:40:00,45
5200,117-U,117-U-57,18:05:00,18:50:00,45
5201,117-U,117-U-58,18:40:00,19:25:00,45
5202,117-U,117-U-59,18:50:00,19:35:00,45
5203,117-U,117-U-60,19:05:00,19:50:00,45
5204,117-U,117-U-61,19:15:00,20:00:00,45
5205,117-U,117-U-62,19:25:00,20:10:00,45
5206,117-U,117-U-63,19:40:00,20:25:00,45
5207,117-U,117-U-64,20:00:00,20:45:00,45
5208,117-U,117-U-65,20:30:00,21:15:00,45
5209,117-U,117-U-66,20:40:00,21:25:00,45
5210,117-U,117-U-67,20:55:00,21:40:00,45
5211,117-U,117-U-68,21:05:00,21:50:00,45
5212,117-U,117-U-69,21:15:00,22:00:00,45
5213,117-U,117-U-70,21:25:00,22:10:00,45
5214,117-U,117-U-71,21:40:00,22:25:00,45
5215,117-U,117-U-72,21:55:00,22:40:00,45
5216,117-U,117-U-73,22:05:00,22:50:00,45
5217,117-U,117-U-74,22:25:00,23:10:00,45
5218,117-U,117-U-75,22:35:00,23:20:00,45
5219,117-U,117-U-76,22:55:00,23:40:00,45
5220,117-U,117-U-77,23:15:00,00:00:00,45
5221,117-U,117-U-78,23:25:00,00:10:00,45
5222,117-U,117-U-79,23:35:00,00:20:00,45
5223,117-U,117-U-80,23:50:00,00:35:00,45
5224,117-D,117-D-1,00:05:00,00:50:00,45
5225,117-D,117-D-2,00:10:00,00:55:00,45
5226,117-D,117-D-3,00:30:00,01:15:00,45
5227,117-D,117-D-4,00:45:00,01:30:00,45
5228,117-D,117-D-5,00:55:00,01:40:00,45
5229,117-D,117-D-6,01:10:00,01:55:00,45
5230,117-D,117-D-7,06:15:00,07:00:00,45
5231,117-D,117-D-8,06:50:00,07:35:00,45
5232,117-D,117-D-9,07:40:00,08:25:00,45
5233,117-D,117-D-10,08:05:00,08:50:00,45
5234,117-D,117-D-11,08:35:00,09:20:00,45
5235,117-D,117-D-12,08:45:00,09:30:00,45
5236,117-D,117-D-13,09:00:00,09:45:00,45
5237,117-D,117-D-14,09:10:00,09:55:00,45
5238,117-D,117-D-15,09:15:00,10:00:00,45
5239,117-D,117-D-16,09:35:00,10:20:00,45
5240,117-D,117-D-17,10:10:00,10:55:00,45
5241,117-D,117-D-18,10:20:00,11:05:00,45
5242,117-D,117-D-19,10:40:00,11:25:00,45
5243,117-D,117-D-20,10:45:00,11:30:00,45
5244,117-D,117-D-21,10:50:00,11:35:00,45
5245,117-D,117-D-22,10:55:00,11:40:00,45
5246,117-D,117-D-23,11:15:00,12:00:00,45
5247,117-D,117-D-24,11:50:00,12:35:00,45
5248,117-D,117-D-25,11:50:00,12:35:00,45
5249,117-D,117-D-26,12:00:00,12:45:00,45
5250,117-D,117-D-27,12:20:00,13:05:00,45
5251,117-D,117-D-28,12:30:00,13:15:00,45
5252,117-D,117-D-29,12:55:00,13:40:00,45
5253,117-D,117-D-30,13:00:00,13:45:00,45
5254,117-D,117-D-31,13:20:00,14:05:00,45
5255,117-D,117-D-32,13:50:00,14:35:00,45
5256,117-D,117-D-33,14:00:00,14:45:00,45
5257,117-D,117-D-34,14:10:00,14:55:00,45
5258,117-D,117-D-35,14:15:00,15:00:00,45
5259,117-D,117-D-36,14:25:00,15:10:00,45
5260,117-D,117-D-37,14:35:00,15:20:00,45
5261,117-D,117-D-38,14:55:00,15:40:00,45
5262,117-D,117-D-39,15:30:00,16:15:00,45
5263,117-D,117-D-40,15:40:00,16:25:00,45
5264,117-D,117-D-41,15:45:00,16:30:00,45
5265,117-D,117-D-42,15:50:00,16:35:00,45
5266,117-D,117-D-43,16:00:00,16:45:00,45
5267,117-D,117-D-44,16:25:00,17:10:00,45
5268,117-D,117-D-45,16:35:00,17:20:00,45
5269,117-D,117-D-46,16:45:00,17:30:00,45
5270,117-D,117-D-47,17:00:00,17:45:00,45
5271,117-D,117-D-48,17:10:00,17:55:00,45
5272,117-D,117-D-49,17:45:00,18:30:00,45
5273,117-D,117-D-50,18:10:00,18:55:00,45
5274,117-D,117-D-51,18:15:00,19:00:00,45
5275,117-D,117-D-52,18:25:00,19:10:00,45
5276,117-D,117-D-53,18:40:00,19:25:00,45
5277,117-D,117-D-54,18:45:00,19:30:00,45
5278,117-D,117-D-55,19:10:00,19:55:00,45
5279,117-D,117-D-56,19:40:00,20:25:00,45
5280,117-D,117-D-57,19:45:00,20:30:00,45
5281,117-D,117-D-58,20:10:00,20:55:00,45
5282,117-D,117-D-59,20:20:00,21:05:00,45
5283,117-D,117-D-60,20:30:00,21:15:00,45
5284,117-D,117-D-61,20:35:00,21:20:00,45
5285,117-D,117-D-62,20:55:00,21:40:00,45
5286,117-D,117-D-63,21:15:00,22:00:00,45
5287,117-D,117-D-64,21:25:00,22:10:00,45
5288,117-D,117-D-65,21:40:00,22:25:00,45
5289,117-D,117-D-66,21:50:00,22:35:00,45
5290,117-D,117-D-67,22:05:00,22:50:00,45
5291,117-D,117-D-68,22:25:00,23:10:00,45
5292,117-D,117-D-69,22:35:00,23:20:00,45
5293,117-D,117-D-70,22:40:00,23:25:00,45
5294,117-D,117-D-71,22:45:00,23:30:00,45
5295,117-D,117-D-72,22:50:00,23:35:00,45
5296,117-D,117-D-73,22:55:00,23:40:00,45
5297,117-D,117-D-74,23:15:00,00:00:00,45
5298,117-D,117-D-75,23:20:00,00:05:00,45
5299,117-D,117-D-76,23:30:00,00:15:00,45
5300,117-D,117-D-77,23:35:00,00:20:00,45
5301,117-D,117-D-78,23:45:00,00:30:00,45
5302,117-D,117-D-79,23:55:00,00:40:00,45
5303,118-U,118-U-1,05:45:00,06:20:00,35
5304,118-U,118-U-2,06:10:00,06:45:00,35
5305,118-U,118-U-3,06:40:00,07:15:00,35
5306,118-U,118-U-4,06:55:00,07:30:00,35
5307,118-U,118-U-5,07:15:00,07:50:00,35
5308,118-U,118-U-6,08:20:00,08:55:00,35
5309,118-U,118-U-7,08:35:00,09:10:00,35
5310,118-U,118-U-8,08:55:00,09:30:00,35
5311,118-U,118-U-9,09:50:00,10:25:00,35
5312,118-U,118-U-10,10:05:00,10:40:00,35
5313,118-U,118-U-11,10:35:00,11:10:00,35
5314,118-U,118-U-12,10:45:00,11:20:00,35
5315,118-U,118-U-13,11:00:00,11:35:00,35
5316,118-U,118-U-14,11:10:00,11:45:00,35
5317,118-U,118-U-15,11:35:00,12:10:00,35
5318,118-U,118-U-16,11:55:00,12:30:00,35
5319,118-U,118-U-17,13:00:00,13:35:00,35
5320,118-U,118-U-18,13:50:00,14:25:00,35
5321,118-U,118-U-19,14:50:00,15:25:00,35
5322,118-U,118-U-20,15:10:00,15:45:00,35
5323,118-U,118-U-21,15:40:00,16:15:00,35
5324,118-U,118-U-22,16:15:00,16:50:00,35
5325,118-U,118-U-23,16:35:00,17:10:00,35
5326,118-U,118-U-24,17:05:00,17:40:00,35
5327,118-U,118-U-25,17:45:00,18:20:00,35
5328,118-U,118-U-26,18:05:00,18:40:00,35
5329,118-U,118-U-27,18:30:00,19:05:00,35
5330,118-U,118-U-28,19:20:00,19:55:00,35
5331,118-U,118-U-29,19:40:00,20:15:00,35
5332,118-U,118-U-30,19:50:00,20:25:00,35
5333,118-U,118-U-31,20:00:00,20:35:00,35
5334,118-U,118-U-32,20:20:00,20:55:00,35
5335,118-D,118-D-1,06:20:00,06:55:00,35
5336,118-D,118-D-2,06:40:00,07:15:00,35
5337,118-D,118-D-3,07:15:00,07:50:00,35
5338,118-D,118-D-4,07:30:00,08:05:00,35
5339,118-D,118-D-5,07:50:00,08:25:00,35
5340,118-D,118-D-6,09:00:00,09:35:00,35
5341,118-D,118-D-7,09:20:00,09:55:00,35
5342,118-D,118-D-8,09:45:00,10:20:00,35
5343,118-D,118-D-9,10:30:00,11:05:00,35
5344,118-D,118-D-10,10:50:00,11:25:00,35
5345,118-D,118-D-11,11:15:00,11:50:00,35
5346,118-D,118-D-12,11:30:00,12:05:00,35
5347,118-D,118-D-13,12:15:00,12:50:00,35
5348,118-D,118-D-14,12:30:00,13:05:00,35
5349,118-D,118-D-15,12:40:00,13:15:00,35
5350,118-D,118-D-16,12:50:00,13:25:00,35
5351,118-D,118-D-17,13:45:00,14:20:00,35
5352,118-D,118-D-18,14:30:00,15:05:00,35
5353,118-D,118-D-19,15:30:00,16:05:00,35
5354,118-D,118-D-20,15:50:00,16:25:00,35
5355,118-D,118-D-21,16:20:00,16:55:00,35
5356,118-D,118-D-22,17:00:00,17:35:00,35
5357,118-D,118-D-23,17:20:00,17:55:00,35
5358,118-D,118-D-24,17:45:00,18:20:00,35
5359,118-D,118-D-25,18:35:00,19:10:00,35
5360,118-D,118-D-26,18:55:00,19:30:00,35
5361,118-D,118-D-27,19:15:00,19:50:00,35
5362,118-D,118-D-28,20:05:00,20:40:00,35
5363,118-D,118-D-29,20:30:00,21:05:00,35
5364,118-D,118-D-30,20:45:00,21:20:00,35
5365,118-D,118-D-31,20:55:00,21:30:00,35
5366,118-D,118-D-32,21:30:00,22:05:00,35
5367,119-U,119-U-1,05:20:00,06:30:00,70
5368,119-U,119-U-2,05:40:00,06:50:00,70
5369,119-U,119-U-3,06:05:00,07:15:00,70
5370,119-U,119-U-4,06:15:00,07:25:00,70
5371,119-U,119-U-5,06:30:00,07:40:00,70
5372,119-U,119-U-6,06:35:00,07:45:00,70
5373,119-U,119-U-7,06:45:00,07:55:00,70
5374,119-U,119-U-8,06:55:00,08:05:00,70
5375,119-U,119-U-9,07:05:00,08:15:00,70
5376,119-U,119-U-10,07:15:00,08:25:00,70
5377,119-U,119-U-11,07:20:00,08:30:00,70
5378,119-U,119-U-12,07:25:00,08:35:00,70
5379,119-U,119-U-13,07:35:00,08:45:00,70
5380,119-U,119-U-14,07:55:00,09:05:00,70
5381,119-U,119-U-15,08:10:00,09:20:00,70
5382,119-U,119-U-16,08:25:00,09:35:00,70
5383,119-U,119-U-17,08:40:00,09:50:00,70
5384,119-U,119-U-18,09:00:00,10:10:00,70
5385,119-U,119-U-19,09:15:00,10:25:00,70
5386,119-U,119-U-20,09:35:00,10:45:00,70
5387,119-U,119-U-21,09:55:00,11:05:00,70
5388,119-U,119-U-22,10:25:00,11:35:00,70
5389,119-U,119-U-23,10:35:00,11:45:00,70
5390,119-U,119-U-24,10:50:00,12:00:00,70
5391,119-U,119-U-25,11:10:00,12:20:00,70
5392,119-U,119-U-26,11:25:00,12:35:00,70
5393,119-U,119-U-27,11:50:00,13:00:00,70
5394,119-U,119-U-28,12:10:00,13:20:00,70
5395,119-U,119-U-29,12:25:00,13:35:00,70
5396,119-U,119-U-30,12:45:00,13:55:00,70
5397,119-U,119-U-31,13:05:00,14:15:00,70
5398,119-U,119-U-32,13:30:00,14:40:00,70
5399,119-U,119-U-33,13:45:00,14:55:00,70
5400,119-U,119-U-34,13:55:00,15:05:00,70
5401,119-U,119-U-35,14:15:00,15:25:00,70
5402,119-U,119-U-36,14:25:00,15:35:00,70
5403,119-U,119-U-37,14:35:00,15:45:00,70
5404,119-U,119-U-38,14:45:00,15:55:00,70
5405,119-U,119-U-39,15:00:00,16:10:00,70
5406,119-U,119-U-40,15:05:00,16:15:00,70
5407,119-U,119-U-41,15:15:00,16:25:00,70
5408,119-U,119-U-42,15:25:00,16:35:00,70
5409,119-U,119-U-43,15:35:00,16:45:00,70
5410,119-U,119-U-44,15:45:00,16:55:00,70
5411,119-U,119-U-45,15:55:00,17:05:00,70
5412,119-U,119-U-46,16:05:00,17:15:00,70
5413,119-U,119-U-47,16:20:00,17:30:00,70
5414,119-U,119-U-48,16:35:00,17:45:00,70
5415,119-U,119-U-49,16:50:00,18:00:00,70
5416,119-U,119-U-50,17:05:00,18:15:00,70
5417,119-U,119-U-51,17:25:00,18:35:00,70
5418,119-U,119-U-52,17:40:00,18:50:00,70
5419,119-U,119-U-53,18:00:00,19:10:00,70
5420,119-U,119-U-54,18:20:00,19:30:00,70
5421,119-U,119-U-55,18:45:00,19:55:00,70
5422,119-U,119-U-56,19:20:00,20:30:00,70
5423,119-U,119-U-57,19:30:00,20:40:00,70
5424,119-U,119-U-58,19:40:00,20:50:00,70
5425,119-U,119-U-59,19:55:00,21:05:00,70
5426,119-U,119-U-60,20:15:00,21:25:00,70
5427,119-U,119-U-61,20:35:00,21:45:00,70
5428,119-U,119-U-62,20:55:00,22:05:00,70
5429,119-U,119-U-63,21:15:00,22:25:00,70
5430,119-U,119-U-64,21:45:00,22:55:00,70
5431,119-U,119-U-65,22:10:00,23:20:00,70
5432,119-U,119-U-66,22:40:00,23:50:00,70
5433,119-U,119-U-67,23:10:00,00:20:00,70
5434,119-D,119-D-1,00:00:00,01:10:00,70
5435,119-D,119-D-2,06:00:00,07:10:00,70
5436,119-D,119-D-3,06:20:00,07:30:00,70
5437,119-D,119-D-4,06:50:00,08:00:00,70
5438,119-D,119-D-5,07:20:00,08:30:00,70
5439,119-D,119-D-6,07:40:00,08:50:00,70
5440,119-D,119-D-7,08:00:00,09:10:00,70
5441,119-D,119-D-8,08:20:00,09:30:00,70
5442,119-D,119-D-9,08:40:00,09:50:00,70
5443,119-D,119-D-10,09:00:00,10:10:00,70
5444,119-D,119-D-11,09:15:00,10:25:00,70
5445,119-D,119-D-12,09:30:00,10:40:00,70
5446,119-D,119-D-13,09:45:00,10:55:00,70
5447,119-D,119-D-14,10:05:00,11:15:00,70
5448,119-D,119-D-15,10:25:00,11:35:00,70
5449,119-D,119-D-16,10:45:00,11:55:00,70
5450,119-D,119-D-17,11:00:00,12:10:00,70
5451,119-D,119-D-18,11:20:00,12:30:00,70
5452,119-D,119-D-19,11:40:00,12:50:00,70
5453,119-D,119-D-20,11:55:00,13:05:00,70
5454,119-D,119-D-21,12:15:00,13:25:00,70
5455,119-D,119-D-22,12:35:00,13:45:00,70
5456,119-D,119-D-23,12:50:00,14:00:00,70
5457,119-D,119-D-24,13:05:00,14:15:00,70
5458,119-D,119-D-25,13:15:00,14:25:00,70
5459,119-D,119-D-26,13:20:00,14:30:00,70
5460,119-D,119-D-27,13:30:00,14:40:00,70
5461,119-D,119-D-28,13:35:00,14:45:00,70
5462,119-D,119-D-29,13:50:00,15:00:00,70
5463,119-D,119-D-30,13:55:00,15:05:00,70
5464,119-D,119-D-31,14:10:00,15:20:00,70
5465,119-D,119-D-32,14:15:00,15:25:00,70
5466,119-D,119-D-33,14:30:00,15:40:00,70
5467,119-D,119-D-34,14:45:00,15:55:00,70
5468,119-D,119-D-35,15:00:00,16:10:00,70
5469,119-D,119-D-36,15:15:00,16:25:00,70
5470,119-D,119-D-37,15:30:00,16:40:00,70
5471,119-D,119-D-38,15:45:00,16:55:00,70
5472,119-D,119-D-39,16:05:00,17:15:00,70
5473,119-D,119-D-40,16:20:00,17:30:00,70
5474,119-D,119-D-41,16:40:00,17:50:00,70
5475,119-D,119-D-42,17:00:00,18:10:00,70
5476,119-D,119-D-43,17:25:00,18:35:00,70
5477,119-D,119-D-44,17:55:00,19:05:00,70
5478,119-D,119-D-45,18:05:00,19:15:00,70
5479,119-D,119-D-46,18:20:00,19:30:00,70
5480,119-D,119-D-47,18:30:00,19:40:00,70
5481,119-D,119-D-48,18:50:00,20:00:00,70
5482,119-D,119-D-49,19:15:00,20:25:00,70
5483,119-D,119-D-50,19:35:00,20:45:00,70
5484,119-D,119-D-51,19:55:00,21:05:00,70
5485,119-D,119-D-52,20:15:00,21:25:00,70
5486,119-D,119-D-53,20:35:00,21:45:00,70
5487,119-D,119-D-54,20:50:00,22:00:00,70
5488,119-D,119-D-55,20:55:00,22:05:00,70
5489,119-D,119-D-56,21:05:00,22:15:00,70
5490,119-D,119-D-57,21:15:00,22:25:00,70
5491,119-D,119-D-58,21:20:00,22:30:00,70
5492,119-D,119-D-59,21:35:00,22:45:00,70
5493,119-D,119-D-60,21:40:00,22:50:00,70
5494,119-D,119-D-61,21:50:00,23:00:00,70
5495,119-D,119-D-62,22:00:00,23:10:00,70
5496,119-D,119-D-63,22:05:00,23:15:00,70
5497,119-D,119-D-64,22:25:00,23:35:00,70
5498,119-D,119-D-65,22:45:00,23:55:00,70
5499,119-D,119-D-66,23:05:00,00:15:00,70
5500,119-D,119-D-67,23:30:00,00:40:00,70
